year,standard_week,pest_count,collection_type,temp_max,temp_min,rh_morning,rh_evening,rainfall,wind_speed,sunshine_hours,evaporation,pest_name,location,crop,Pest/Disease,temp_mean,diurnal_temp_range,gdd,rh_mean,rh_differential,high_humidity_persistence,vpd_kpa,week_sin,week_cos,temp_mean_lag1,temp_mean_lag2,rh_mean_lag1,rh_mean_lag2,rainfall_lag1,rainfall_lag2,gdd_lag1,gdd_lag2,pest_count_lag1,pest_count_lag2,outbreak_current,risk_category,outbreak_next_week
1959,38,78.0,Number/Light trap,32.6,25.3,87.9,75.0,49.8,4.3,6.0,1.8,Gall Midge,Cuttack,Rice,Unknown,28.95,7.3,16.95,81.45,12.9,1,0.741,-0.9927,-0.1205,28.0,27.95,82.5,84.3,34.0,47.5,16.0,15.95,8.0,49.0,1,3,1
1959,39,218.0,Number/Light trap,32.2,25.1,88.3,74.0,11.4,4.2,7.6,2.5,Gall Midge,Cuttack,Rice,Unknown,28.65,7.1,16.65,81.15,14.3,1,0.74,-1.0,-0.0,28.95,28.0,81.45,82.5,49.8,34.0,16.95,16.0,78.0,8.0,1,3,1
1959,40,97.0,Number/Light trap,30.2,24.2,92.6,73.0,250.0,3.9,3.1,1.7,Gall Midge,Cuttack,Rice,Unknown,27.2,6.0,15.2,82.8,19.6,1,0.62,-0.9927,0.1205,28.65,28.95,81.15,81.45,11.4,49.8,16.65,16.95,218.0,78.0,1,3,1
1959,41,22.0,Number/Light trap,31.4,24.6,88.7,69.0,72.4,3.1,6.2,1.9,Gall Midge,Cuttack,Rice,Unknown,28.0,6.8,16.0,78.85,19.7,1,0.799,-0.9709,0.2393,27.2,28.65,82.8,81.15,250.0,11.4,15.2,16.65,97.0,218.0,1,3,1
1959,42,68.0,Number/Light trap,31.0,23.4,88.1,67.0,30.8,3.4,9.3,2.5,Gall Midge,Cuttack,Rice,Unknown,27.2,7.6,15.2,77.55,21.1,1,0.81,-0.935,0.3546,28.0,27.2,78.85,82.8,72.4,250.0,16.0,15.2,22.0,97.0,1,3,1
1959,43,5.0,Number/Light trap,31.6,23.0,93.6,62.0,7.1,3.2,9.6,2.2,Gall Midge,Cuttack,Rice,Unknown,27.3,8.6,15.3,77.8,31.6,1,0.806,-0.8855,0.4647,27.2,28.0,77.55,78.85,30.8,72.4,15.2,16.0,68.0,22.0,1,3,1
1959,44,227.0,Number/Light trap,28.1,19.6,90.9,61.0,42.6,3.7,10.3,1.9,Gall Midge,Cuttack,Rice,Unknown,23.85,8.5,11.85,75.95,29.9,1,0.711,-0.823,0.5681,27.3,27.2,77.8,77.55,7.1,30.8,15.3,15.2,5.0,68.0,1,3,1
1959,45,238.0,Number/Light trap,30.3,20.2,86.3,56.0,0.0,3.0,9.8,2.5,Gall Midge,Cuttack,Rice,Unknown,25.25,10.1,13.25,71.15,30.3,0,0.928,-0.7485,0.6631,23.85,27.3,75.95,77.8,42.6,7.1,11.85,15.3,227.0,5.0,1,3,1
1959,46,87.0,Number/Light trap,28.6,17.1,87.9,52.0,0.0,3.1,10.0,2.5,Gall Midge,Cuttack,Rice,Unknown,22.85,11.5,10.85,69.95,35.9,0,0.837,-0.6631,0.7485,25.25,23.85,71.15,75.95,0.0,42.6,13.25,11.85,238.0,227.0,1,3,1
1959,47,2.0,Number/Light trap,27.5,13.5,83.3,50.0,0.0,2.8,10.4,3.4,Gall Midge,Cuttack,Rice,Unknown,20.5,14.0,8.5,66.65,33.3,0,0.804,-0.5681,0.823,22.85,25.25,69.95,71.15,0.0,0.0,10.85,13.25,87.0,238.0,1,3,0
1959,48,0.0,Number/Light trap,27.9,14.2,87.7,47.0,0.0,2.8,10.0,3.3,Gall Midge,Cuttack,Rice,Unknown,21.05,13.7,9.05,67.35,40.7,0,0.814,-0.4647,0.8855,20.5,22.85,66.65,69.95,0.0,0.0,8.5,10.85,2.0,87.0,0,0,0
1959,49,0.0,Number/Light trap,26.1,16.1,80.7,44.0,7.3,2.6,7.4,2.9,Gall Midge,Cuttack,Rice,Unknown,21.1,10.0,9.1,62.35,36.7,0,0.942,-0.3546,0.935,21.05,20.5,67.35,66.65,0.0,0.0,9.05,8.5,0.0,2.0,0,0,0
1959,50,0.0,Number/Light trap,27.0,12.4,81.9,46.0,0.0,2.5,9.3,3.6,Gall Midge,Cuttack,Rice,Unknown,19.7,14.6,7.7,63.95,35.9,0,0.827,-0.2393,0.9709,21.1,21.05,62.35,67.35,7.3,0.0,9.1,9.05,0.0,0.0,0,0,0
1959,51,0.0,Number/Light trap,27.8,13.1,79.3,44.0,0.0,2.5,10.0,2.8,Gall Midge,Cuttack,Rice,Unknown,20.45,14.7,8.45,61.65,35.3,0,0.922,-0.1205,0.9927,19.7,21.1,63.95,62.35,0.0,7.3,7.7,9.1,0.0,0.0,0,0,0
1959,52,0.0,Number/Light trap,26.2,10.7,80.1,43.0,0.0,2.3,10.0,3.1,Gall Midge,Cuttack,Rice,Unknown,18.45,15.5,6.45,61.55,37.1,0,0.816,0.0,1.0,20.45,19.7,61.65,63.95,0.0,0.0,8.45,7.7,0.0,0.0,0,0,0
1960,1,0.0,Number/Light trap,27.1,14.7,80.3,44.0,0.0,2.7,7.5,3.4,Gall Midge,Cuttack,Rice,Unknown,20.9,12.4,8.9,62.15,36.3,0,0.936,0.1205,0.9927,18.45,20.45,61.55,61.65,0.0,0.0,6.45,8.45,0.0,0.0,0,0,0
1960,2,0.0,Number/Light trap,27.3,13.7,80.3,46.0,0.0,2.7,9.6,3.6,Gall Midge,Cuttack,Rice,Unknown,20.5,13.6,8.5,63.15,34.3,0,0.889,0.2393,0.9709,20.9,18.45,62.15,61.55,0.0,0.0,8.9,6.45,0.0,0.0,0,0,0
1960,3,0.0,Number/Light trap,26.9,13.6,74.0,45.0,0.0,3.1,9.6,4.1,Gall Midge,Cuttack,Rice,Unknown,20.25,13.3,8.25,59.5,29.0,0,0.962,0.3546,0.935,20.5,20.9,63.15,62.15,0.0,0.0,8.5,8.9,0.0,0.0,0,0,0
1960,4,0.0,Number/Light trap,26.7,12.1,73.0,44.0,0.0,3.1,9.7,4.4,Gall Midge,Cuttack,Rice,Unknown,19.4,14.6,7.4,58.5,29.0,0,0.935,0.4647,0.8855,20.25,20.5,59.5,63.15,0.0,0.0,8.25,8.5,0.0,0.0,0,0,0
1960,5,0.0,Number/Light trap,29.2,11.7,56.4,44.0,0.0,3.5,10.5,4.7,Gall Midge,Cuttack,Rice,Unknown,20.45,17.5,8.45,50.2,12.4,0,1.197,0.5681,0.823,19.4,20.25,58.5,59.5,0.0,0.0,7.4,8.25,0.0,0.0,0,0,0
1960,6,0.0,Number/Light trap,29.4,14.5,81.1,46.0,0.0,4.2,9.7,3.5,Gall Midge,Cuttack,Rice,Unknown,21.95,14.9,9.95,63.55,35.1,0,0.961,0.6631,0.7485,20.45,19.4,50.2,58.5,0.0,0.0,8.45,7.4,0.0,0.0,0,0,0
1960,7,0.0,Number/Light trap,33.7,15.6,66.9,45.0,0.0,3.7,10.4,5.8,Gall Midge,Cuttack,Rice,Unknown,24.65,18.1,12.65,55.95,21.9,0,1.367,0.7485,0.6631,21.95,20.45,63.55,50.2,0.0,0.0,9.95,8.45,0.0,0.0,0,0,0
1960,8,0.0,Number/Light trap,35.1,17.6,75.6,42.0,0.0,4.0,10.1,6.6,Gall Midge,Cuttack,Rice,Unknown,26.35,17.5,14.35,58.8,33.6,0,1.414,0.823,0.5681,24.65,21.95,55.95,63.55,0.0,0.0,12.65,9.95,0.0,0.0,0,0,0
1960,9,0.0,Number/Light trap,32.9,18.1,72.1,42.0,0.9,4.4,8.5,6.2,Gall Midge,Cuttack,Rice,Unknown,25.5,14.8,13.5,57.05,30.1,0,1.402,0.8855,0.4647,26.35,24.65,58.8,55.95,0.0,0.0,14.35,12.65,0.0,0.0,0,0,0
1960,10,0.0,Number/Light trap,30.6,20.1,79.4,43.0,30.0,4.8,6.6,4.3,Gall Midge,Cuttack,Rice,Unknown,25.35,10.5,13.35,61.2,36.4,0,1.255,0.935,0.3546,25.5,26.35,57.05,58.8,0.9,0.0,13.5,14.35,0.0,0.0,0,0,0
1960,11,0.0,Number/Light trap,34.0,21.6,82.1,41.0,0.0,5.0,9.4,6.2,Gall Midge,Cuttack,Rice,Unknown,27.8,12.4,15.8,61.55,41.1,0,1.436,0.9709,0.2393,25.35,25.5,61.2,57.05,30.0,0.9,13.35,13.5,0.0,0.0,0,0,0
1960,12,0.0,Number/Light trap,34.0,21.2,83.9,46.0,6.6,6.3,8.2,6.6,Gall Midge,Cuttack,Rice,Unknown,27.6,12.8,15.6,64.95,37.9,0,1.294,0.9927,0.1205,27.8,25.35,61.55,61.2,0.0,30.0,15.8,13.35,0.0,0.0,0,0,0
1960,13,0.0,Number/Light trap,36.2,21.6,88.9,47.0,0.0,7.0,9.5,6.5,Gall Midge,Cuttack,Rice,Unknown,28.9,14.6,16.9,67.95,41.9,0,1.276,1.0,-0.0,27.6,27.8,64.95,61.55,6.6,0.0,15.6,15.8,0.0,0.0,0,0,0
1960,14,0.0,Number/Light trap,37.6,23.6,82.0,46.0,2.0,7.7,8.3,7.2,Gall Midge,Cuttack,Rice,Unknown,30.6,14.0,18.6,64.0,36.0,0,1.581,0.9927,-0.1205,28.9,27.6,67.95,64.95,0.0,6.6,16.9,15.6,0.0,0.0,0,0,0
1960,15,0.0,Number/Light trap,38.0,24.6,82.0,48.0,0.0,8.9,9.1,8.3,Gall Midge,Cuttack,Rice,Unknown,31.3,13.4,19.3,65.0,34.0,0,1.599,0.9709,-0.2393,30.6,28.9,64.0,67.95,2.0,0.0,18.6,16.9,0.0,0.0,0,0,0
1960,16,0.0,Number/Light trap,38.9,25.0,85.7,49.0,0.0,9.0,9.0,8.6,Gall Midge,Cuttack,Rice,Unknown,31.95,13.9,19.95,67.35,36.7,0,1.548,0.935,-0.3546,31.3,30.6,65.0,64.0,0.0,2.0,19.3,18.6,0.0,0.0,0,0,0
1960,17,0.0,Number/Light trap,39.7,25.4,84.0,50.0,5.3,9.6,10.1,7.4,Gall Midge,Cuttack,Rice,Unknown,32.55,14.3,20.55,67.0,34.0,0,1.618,0.8855,-0.4647,31.95,31.3,67.35,65.0,0.0,0.0,19.95,19.3,0.0,0.0,0,0,0
1960,18,0.0,Number/Light trap,41.0,26.2,82.3,52.0,0.0,9.9,10.6,10.3,Gall Midge,Cuttack,Rice,Unknown,33.6,14.8,21.6,67.15,30.3,0,1.709,0.823,-0.5681,32.55,31.95,67.0,67.35,5.3,0.0,20.55,19.95,0.0,0.0,0,0,0
1960,19,0.0,Number/Light trap,39.9,27.5,77.0,53.0,0.0,9.6,11.1,11.5,Gall Midge,Cuttack,Rice,Unknown,33.7,12.4,21.7,65.0,24.0,0,1.831,0.7485,-0.6631,33.6,32.55,67.15,67.0,0.0,5.3,21.6,20.55,0.0,0.0,0,0,0
1960,20,0.0,Number/Light trap,38.2,27.1,80.0,51.0,0.0,8.7,9.6,9.5,Gall Midge,Cuttack,Rice,Unknown,32.65,11.1,20.65,65.5,29.0,0,1.702,0.6631,-0.7485,33.7,33.6,65.0,67.15,0.0,0.0,21.7,21.6,0.0,0.0,0,0,0
1960,21,0.0,Number/Light trap,36.8,27.0,81.1,52.0,1.0,9.1,3.9,6.8,Gall Midge,Cuttack,Rice,Unknown,31.9,9.8,19.9,66.55,29.1,0,1.581,0.5681,-0.823,32.65,33.7,65.5,65.0,0.0,0.0,20.65,21.7,0.0,0.0,0,0,0
1960,22,0.0,Number/Light trap,37.0,27.3,88.9,52.0,47.6,8.3,7.1,5.6,Gall Midge,Cuttack,Rice,Unknown,32.15,9.7,20.15,70.45,36.9,0,1.417,0.4647,-0.8855,31.9,32.65,66.55,65.5,1.0,0.0,19.9,20.65,0.0,0.0,0,0,0
1960,23,0.0,Number/Light trap,37.6,27.2,85.0,56.0,28.0,8.1,5.5,5.6,Gall Midge,Cuttack,Rice,Unknown,32.4,10.4,20.4,70.5,29.0,0,1.435,0.3546,-0.935,32.15,31.9,70.45,66.55,47.6,1.0,20.15,19.9,0.0,0.0,0,0,0
1960,24,0.0,Number/Light trap,39.2,27.7,88.6,61.0,75.2,7.5,8.9,7.6,Gall Midge,Cuttack,Rice,Unknown,33.45,11.5,21.45,74.8,27.6,1,1.3,0.2393,-0.9709,32.4,32.15,70.5,70.45,28.0,47.6,20.4,20.15,0.0,0.0,0,0,0
1960,25,0.0,Number/Light trap,30.6,24.5,89.0,66.0,14.2,6.4,3.4,2.6,Gall Midge,Cuttack,Rice,Unknown,27.55,6.1,15.55,77.5,23.0,1,0.828,0.1205,-0.9927,33.45,32.4,74.8,70.5,75.2,28.0,21.45,20.4,0.0,0.0,0,0,0
1960,26,0.0,Number/Light trap,31.7,25.6,89.3,72.0,119.7,6.6,5.9,2.2,Gall Midge,Cuttack,Rice,Unknown,28.65,6.1,16.65,80.65,17.3,1,0.76,-0.0,-1.0,27.55,33.45,77.5,74.8,14.2,75.2,15.55,21.45,0.0,0.0,0,0,0
1960,27,0.0,Number/Light trap,30.2,25.2,91.0,75.0,166.9,5.7,4.2,2.2,Gall Midge,Cuttack,Rice,Unknown,27.7,5.0,15.7,83.0,16.0,1,0.631,-0.1205,-0.9927,28.65,27.55,80.65,77.5,119.7,14.2,16.65,15.55,0.0,0.0,0,0,0
1960,28,0.0,Number/Light trap,29.6,24.4,91.0,76.0,119.3,5.6,1.3,1.7,Gall Midge,Cuttack,Rice,Unknown,27.0,5.2,15.0,83.5,15.0,1,0.588,-0.2393,-0.9709,27.7,28.65,83.0,80.65,166.9,119.7,15.7,16.65,0.0,0.0,0,0,1
1960,29,63.0,Number/Light trap,31.8,25.4,90.3,77.0,35.3,5.9,5.6,2.8,Gall Midge,Cuttack,Rice,Unknown,28.6,6.4,16.6,83.65,13.3,1,0.64,-0.3546,-0.935,27.0,27.7,83.5,83.0,119.3,166.9,15.0,15.7,0.0,0.0,1,3,1
1960,30,2.0,Number/Light trap,30.4,25.0,90.0,75.0,69.1,5.7,4.1,2.0,Gall Midge,Cuttack,Rice,Unknown,27.7,5.4,15.7,82.5,15.0,1,0.65,-0.4647,-0.8855,28.6,27.0,83.65,83.5,35.3,119.3,16.6,15.0,63.0,0.0,1,3,1
1960,31,9.0,Number/Light trap,31.3,25.8,92.9,78.0,82.2,5.8,2.5,1.7,Gall Midge,Cuttack,Rice,Unknown,28.55,5.5,16.55,85.45,14.9,1,0.568,-0.5681,-0.823,27.7,28.6,82.5,83.65,69.1,35.3,15.7,16.6,2.0,63.0,1,3,1
1960,32,2.0,Number/Light trap,29.7,25.6,91.7,78.0,91.5,5.7,1.7,1.2,Gall Midge,Cuttack,Rice,Unknown,27.65,4.1,15.65,84.85,13.7,1,0.561,-0.6631,-0.7485,28.55,27.7,85.45,82.5,82.2,69.1,16.55,15.7,9.0,2.0,1,3,1
1960,33,12.0,Number/Light trap,30.7,26.3,91.7,78.0,40.5,5.5,2.4,2.2,Gall Midge,Cuttack,Rice,Unknown,28.5,4.4,16.5,84.85,13.7,1,0.59,-0.7485,-0.6631,27.65,28.55,84.85,85.45,91.5,82.2,15.65,16.55,2.0,9.0,1,3,1
1960,34,5.0,Number/Light trap,32.4,26.2,88.7,77.0,21.7,5.2,4.7,1.9,Gall Midge,Cuttack,Rice,Unknown,29.3,6.2,17.3,82.85,11.7,1,0.699,-0.823,-0.5681,28.5,27.65,84.85,84.85,40.5,91.5,16.5,15.65,12.0,2.0,1,3,1
1960,35,18.0,Number/Light trap,32.1,25.2,89.9,77.0,43.7,4.9,3.1,1.8,Gall Midge,Cuttack,Rice,Unknown,28.65,6.9,16.65,83.45,12.9,1,0.65,-0.8855,-0.4647,29.3,28.5,82.85,84.85,21.7,40.5,17.3,16.5,5.0,12.0,1,3,1
1960,36,74.0,Number/Light trap,32.4,25.2,91.6,76.0,97.3,4.7,3.7,1.9,Gall Midge,Cuttack,Rice,Unknown,28.8,7.2,16.8,83.8,15.6,1,0.641,-0.935,-0.3546,28.65,29.3,83.45,82.85,43.7,21.7,16.65,17.3,18.0,5.0,1,3,1
1960,37,696.0,Number/Light trap,31.8,26.0,91.3,76.0,19.1,5.0,3.9,2.0,Gall Midge,Cuttack,Rice,Unknown,28.9,5.8,16.9,83.65,15.3,1,0.651,-0.9709,-0.2393,28.8,28.65,83.8,83.45,97.3,43.7,16.8,16.65,74.0,18.0,1,3,1
1960,38,132.0,Number/Light trap,32.5,25.4,87.3,75.0,19.3,4.3,7.5,2.1,Gall Midge,Cuttack,Rice,Unknown,28.95,7.1,16.95,81.15,12.3,1,0.753,-0.9927,-0.1205,28.9,28.8,83.65,83.8,19.1,97.3,16.9,16.8,696.0,74.0,1,3,1
1960,39,29.0,Number/Light trap,31.7,25.6,90.6,74.0,70.7,4.2,4.1,1.6,Gall Midge,Cuttack,Rice,Unknown,28.65,6.1,16.65,82.3,16.6,1,0.695,-1.0,-0.0,28.95,28.9,81.15,83.65,19.3,19.1,16.95,16.9,132.0,696.0,1,3,1
1960,40,117.0,Number/Light trap,29.5,24.4,92.9,73.0,90.5,3.9,3.5,1.2,Gall Midge,Cuttack,Rice,Unknown,26.95,5.1,14.95,82.95,19.9,1,0.606,-0.9927,0.1205,28.65,28.95,82.3,81.15,70.7,19.3,16.65,16.95,29.0,132.0,1,3,1
1960,41,453.0,Number/Light trap,33.1,25.4,91.0,69.0,0.0,3.1,7.8,1.9,Gall Midge,Cuttack,Rice,Unknown,29.25,7.7,17.25,80.0,22.0,1,0.813,-0.9709,0.2393,26.95,28.65,82.95,82.3,90.5,70.7,14.95,16.65,117.0,29.0,1,3,1
1960,42,1315.0,Number/Light trap,31.6,22.4,83.6,67.0,0.0,3.4,8.6,2.4,Gall Midge,Cuttack,Rice,Unknown,27.0,9.2,15.0,75.3,16.6,0,0.881,-0.935,0.3546,29.25,26.95,80.0,82.95,0.0,90.5,17.25,14.95,453.0,117.0,1,3,1
1960,43,2062.0,Number/Light trap,30.7,20.2,84.7,62.0,0.0,3.2,10.6,2.7,Gall Midge,Cuttack,Rice,Unknown,25.45,10.5,13.45,73.35,22.7,0,0.867,-0.8855,0.4647,27.0,29.25,75.3,80.0,0.0,0.0,15.0,17.25,1315.0,453.0,1,3,1
1960,44,277.0,Number/Light trap,28.9,21.3,84.9,61.0,1.3,3.7,4.5,2.6,Gall Midge,Cuttack,Rice,Unknown,25.1,7.6,13.1,72.95,23.9,0,0.862,-0.823,0.5681,25.45,27.0,73.35,75.3,0.0,0.0,13.45,15.0,2062.0,1315.0,1,3,1
1960,45,385.0,Number/Light trap,29.3,19.5,86.0,56.0,0.0,3.0,8.2,2.2,Gall Midge,Cuttack,Rice,Unknown,24.4,9.8,12.4,71.0,30.0,0,0.886,-0.7485,0.6631,25.1,25.45,72.95,73.35,1.3,0.0,13.1,13.45,277.0,2062.0,1,3,1
1960,46,267.0,Number/Light trap,29.5,15.6,83.3,52.0,0.0,3.1,10.0,3.4,Gall Midge,Cuttack,Rice,Unknown,22.55,13.9,10.55,67.65,31.3,0,0.884,-0.6631,0.7485,24.4,25.1,71.0,72.95,0.0,1.3,12.4,13.1,385.0,277.0,1,3,1
1960,47,58.0,Number/Light trap,28.1,15.5,89.4,50.0,0.0,2.8,8.2,2.9,Gall Midge,Cuttack,Rice,Unknown,21.8,12.6,9.8,69.7,39.4,0,0.791,-0.5681,0.823,22.55,24.4,67.65,71.0,0.0,0.0,10.55,12.4,267.0,385.0,1,3,1
1960,48,14.0,Number/Light trap,27.1,13.0,82.6,47.0,0.0,2.8,9.3,3.9,Gall Midge,Cuttack,Rice,Unknown,20.05,14.1,8.05,64.8,35.6,0,0.826,-0.4647,0.8855,21.8,22.55,69.7,67.65,0.0,0.0,9.8,10.55,58.0,267.0,1,3,0
1960,49,0.0,Number/Light trap,28.5,18.7,83.4,44.0,0.5,2.6,4.2,2.8,Gall Midge,Cuttack,Rice,Unknown,23.6,9.8,11.6,63.7,39.4,0,1.057,-0.3546,0.935,20.05,21.8,64.8,69.7,0.0,0.0,8.05,9.8,14.0,58.0,0,0,0
1960,50,0.0,Number/Light trap,28.3,14.1,91.9,46.0,0.0,2.5,7.8,2.1,Gall Midge,Cuttack,Rice,Unknown,21.2,14.2,9.2,68.95,45.9,0,0.782,-0.2393,0.9709,23.6,20.05,63.7,64.8,0.5,0.0,11.6,8.05,0.0,14.0,0,0,0
1960,51,0.0,Number/Light trap,28.5,12.8,88.4,44.0,0.0,2.5,9.9,2.8,Gall Midge,Cuttack,Rice,Unknown,20.65,15.7,8.65,66.2,44.4,0,0.823,-0.1205,0.9927,21.2,23.6,68.95,63.7,0.0,0.5,9.2,11.6,0.0,0.0,0,0,0
1960,52,0.0,Number/Light trap,29.2,15.0,87.4,43.0,0.8,2.3,7.7,3.5,Gall Midge,Cuttack,Rice,Unknown,22.1,14.2,10.1,65.2,44.4,0,0.926,0.0,1.0,20.65,21.2,66.2,68.95,0.0,0.0,8.65,9.2,0.0,0.0,0,0,0
1961,1,0.0,Number/Light trap,24.1,16.6,88.6,66.6,38.3,2.7,5.2,1.7,Gall Midge,Cuttack,Rice,Unknown,20.35,7.5,8.35,77.6,22.0,1,0.535,0.1205,0.9927,22.1,20.65,65.2,66.2,0.8,0.0,10.1,8.65,0.0,0.0,0,0,0
1961,2,0.0,Number/Light trap,26.7,13.4,89.1,47.4,0.0,2.7,9.7,3.2,Gall Midge,Cuttack,Rice,Unknown,20.05,13.3,8.05,68.25,41.7,0,0.745,0.2393,0.9709,20.35,22.1,77.6,65.2,38.3,0.8,8.35,10.1,0.0,0.0,0,0,0
1961,3,0.0,Number/Light trap,27.8,14.9,93.3,45.1,0.0,3.1,7.2,2.9,Gall Midge,Cuttack,Rice,Unknown,21.35,12.9,9.35,69.2,48.2,0,0.783,0.3546,0.935,20.05,20.35,68.25,77.6,0.0,38.3,8.05,8.35,0.0,0.0,0,0,0
1961,4,0.0,Number/Light trap,29.0,15.1,88.1,37.4,0.0,3.1,9.8,3.6,Gall Midge,Cuttack,Rice,Unknown,22.05,13.9,10.05,62.75,50.7,0,0.988,0.4647,0.8855,21.35,20.05,69.2,68.25,0.0,0.0,9.35,8.05,0.0,0.0,0,0,0
1961,5,0.0,Number/Light trap,27.7,14.0,89.6,58.6,0.0,3.5,9.5,3.8,Gall Midge,Cuttack,Rice,Unknown,20.85,13.7,8.85,74.1,31.0,0,0.638,0.5681,0.823,22.05,21.35,62.75,69.2,0.0,0.0,10.05,9.35,0.0,0.0,0,0,0
1961,6,0.0,Number/Light trap,28.4,15.9,92.0,69.4,3.8,4.2,7.8,3.7,Gall Midge,Cuttack,Rice,Unknown,22.15,12.5,10.15,80.7,22.6,1,0.515,0.6631,0.7485,20.85,22.05,74.1,62.75,0.0,0.0,8.85,10.05,0.0,0.0,0,0,0
1961,7,0.0,Number/Light trap,31.5,15.9,84.6,56.0,0.0,3.7,9.6,5.5,Gall Midge,Cuttack,Rice,Unknown,23.7,15.6,11.7,70.3,28.6,0,0.87,0.7485,0.6631,22.15,20.85,80.7,74.1,3.8,0.0,10.15,8.85,0.0,0.0,0,0,0
1961,8,0.0,Number/Light trap,30.7,17.5,82.0,28.6,0.3,4.0,8.0,6.2,Gall Midge,Cuttack,Rice,Unknown,24.1,13.2,12.1,55.3,53.4,0,1.342,0.823,0.5681,23.7,22.15,70.3,80.7,0.0,3.8,11.7,10.15,0.0,0.0,0,0,0
1961,9,0.0,Number/Light trap,33.2,22.1,87.9,44.1,0.0,4.4,9.2,5.5,Gall Midge,Cuttack,Rice,Unknown,27.65,11.1,15.65,66.0,43.8,0,1.259,0.8855,0.4647,24.1,23.7,55.3,70.3,0.3,0.0,12.1,11.7,0.0,0.0,0,0,0
1961,10,0.0,Number/Light trap,33.8,22.5,91.0,46.1,0.0,4.8,8.2,5.6,Gall Midge,Cuttack,Rice,Unknown,28.15,11.3,16.15,68.55,44.9,0,1.199,0.935,0.3546,27.65,24.1,66.0,55.3,0.0,0.3,15.65,12.1,0.0,0.0,0,0,0
1961,11,0.0,Number/Light trap,35.9,22.7,89.0,38.4,0.0,5.0,9.1,8.6,Gall Midge,Cuttack,Rice,Unknown,29.3,13.2,17.3,63.7,50.6,0,1.479,0.9709,0.2393,28.15,27.65,68.55,66.0,0.0,0.0,16.15,15.65,0.0,0.0,0,0,0
1961,12,0.0,Number/Light trap,35.2,25.1,89.0,52.3,0.0,6.3,8.0,5.5,Gall Midge,Cuttack,Rice,Unknown,30.15,10.1,18.15,70.65,36.7,0,1.256,0.9927,0.1205,29.3,28.15,63.7,68.55,0.0,0.0,17.3,16.15,0.0,0.0,0,0,0
1961,13,0.0,Number/Light trap,34.6,23.2,84.4,47.7,0.0,7.0,5.8,5.2,Gall Midge,Cuttack,Rice,Unknown,28.9,11.4,16.9,66.05,36.7,0,1.352,1.0,-0.0,30.15,29.3,70.65,63.7,0.0,0.0,18.15,17.3,0.0,0.0,0,0,0
1961,14,0.0,Number/Light trap,36.2,22.7,82.3,32.0,0.0,7.7,7.8,8.3,Gall Midge,Cuttack,Rice,Unknown,29.45,13.5,17.45,57.15,50.3,0,1.762,0.9927,-0.1205,28.9,30.15,66.05,70.65,0.0,0.0,16.9,18.15,0.0,0.0,0,0,0
1961,15,0.0,Number/Light trap,39.0,24.2,89.4,30.1,0.0,8.9,8.6,8.5,Gall Midge,Cuttack,Rice,Unknown,31.6,14.8,19.6,59.75,59.3,0,1.871,0.9709,-0.2393,29.45,28.9,57.15,66.05,0.0,0.0,17.45,16.9,0.0,0.0,0,0,0
1961,16,0.0,Number/Light trap,39.3,26.9,81.9,37.4,0.0,9.0,8.9,8.0,Gall Midge,Cuttack,Rice,Unknown,33.1,12.4,21.1,59.65,44.5,0,2.041,0.935,-0.3546,31.6,29.45,59.75,57.15,0.0,0.0,19.6,17.45,0.0,0.0,0,0,0
1961,17,0.0,Number/Light trap,38.5,26.8,85.1,39.9,0.0,9.6,10.2,8.0,Gall Midge,Cuttack,Rice,Unknown,32.65,11.7,20.65,62.5,45.2,0,1.85,0.8855,-0.4647,33.1,31.6,59.65,59.75,0.0,0.0,21.1,19.6,0.0,0.0,0,0,0
1961,18,0.0,Number/Light trap,37.1,25.4,82.3,44.4,43.1,9.9,9.2,9.1,Gall Midge,Cuttack,Rice,Unknown,31.25,11.7,19.25,63.35,37.9,0,1.67,0.823,-0.5681,32.65,33.1,62.5,59.65,0.0,0.0,20.65,21.1,0.0,0.0,0,0,0
1961,19,0.0,Number/Light trap,37.4,26.3,82.9,44.0,7.9,9.6,8.3,7.4,Gall Midge,Cuttack,Rice,Unknown,31.85,11.1,19.85,63.45,38.9,0,1.723,0.7485,-0.6631,31.25,32.65,63.35,62.5,43.1,0.0,19.25,20.65,0.0,0.0,0,0,0
1961,20,0.0,Number/Light trap,38.6,27.3,84.4,43.6,25.9,8.7,10.2,7.3,Gall Midge,Cuttack,Rice,Unknown,32.95,11.3,20.95,64.0,40.8,0,1.806,0.6631,-0.7485,31.85,31.25,63.45,63.35,7.9,43.1,19.85,19.25,0.0,0.0,0,0,0
1961,21,0.0,Number/Light trap,39.9,27.4,80.6,40.6,31.0,9.1,9.4,8.6,Gall Midge,Cuttack,Rice,Unknown,33.65,12.5,21.65,60.6,40.0,0,2.055,0.5681,-0.823,32.95,31.85,64.0,63.45,25.9,7.9,20.95,19.85,0.0,0.0,0,0,0
1961,22,0.0,Number/Light trap,38.4,27.5,83.7,48.3,14.2,8.3,6.4,7.1,Gall Midge,Cuttack,Rice,Unknown,32.95,10.9,20.95,66.0,35.4,0,1.705,0.4647,-0.8855,33.65,32.95,60.6,64.0,31.0,25.9,21.65,20.95,0.0,0.0,0,0,0
